Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;58475;113000;Bauru
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;23628;113040;João Pessoa
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;36983;113088;Niterói
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;36983;113088;Niterói
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;26298;113088;Porto Alegre
Fiat;Toro;1.3 TURBO 270 FLEX FREEDOM AT6;N/A;N/A;73139;113150;Campo Grande
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO;N/A;N/A;71500;113170;Salvador
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;38999;113467;Rio de Janeiro
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO;N/A;N/A;51092;113563;Rio de Janeiro
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;52832;113810;São Luis
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;51969;113810;Belo Horizonte
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO;N/A;N/A;70760;113830;Belo Horizonte
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO;N/A;N/A;70760;113830;Belo Horizonte
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;35297;113890;Rio de Janeiro
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;35297;113890;Duque de Caxias
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;35297;113890;Rio de Janeiro
Chevrolet;Tracker;1.0 TURBO FLEX LT AUTOMÁTICO;N/A;N/A;23281;113900;Curitiba
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO;N/A;N/A;68850;114010;Porto Alegre
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO;N/A;N/A;64000;114010;Canoas
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO;N/A;N/A;66758;114010;Campinas
Volkswagen;Virtus;1.0 200 TSI HIGHLINE AUTOMÁTICO;N/A;N/A;65318;114160;Santo André
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;46233;114160;Rio de Janeiro
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;46233;114160;Niterói
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;40395;114160;Rio de Janeiro
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;15649;114336;Campinas
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;41227;114340;Joinville
Volkswagen;Virtus;1.0 200 TSI HIGHLINE AUTOMÁTICO;N/A;N/A;53672;114590;Rio de Janeiro
Volkswagen;Virtus;1.0 200 TSI HIGHLINE AUTOMÁTICO;N/A;N/A;55735;114590;Americana
Volkswagen;Virtus;1.0 200 TSI HIGHLINE AUTOMÁTICO;N/A;N/A;55735;114590;Bauru
Volkswagen;Virtus;1.0 200 TSI HIGHLINE AUTOMÁTICO;N/A;N/A;55735;114590;São José do Rio Preto
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;37318;114620;Rio de Janeiro
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;53025;114660;Canoas
Chevrolet;Tracker;1.2 TURBO FLEX PREMIER AUTOMÁTICO;N/A;N/A;71233;114740;Recife
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;65433;114763;Rio de Janeiro
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;31054;114810;Recife
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;36687;114810;Joinville
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;31689;114810;Joinville
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;35093;114810;Campo Grande
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;72125;114810;Curitiba
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;37427;114810;Fortaleza
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;34809;114810;Salvador
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;39601;114810;João Pessoa
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;35962;114810;João Pessoa
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;33753;114810;Salvador
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;67996;115000;Americana
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;60375;115000;Joinville
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;64510;115000;Goiânia
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;64510;115000;Uberlândia
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;64293;115000;São José do Rio Preto
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;64293;115000;Bauru
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;62374;115000;Taboão da Serra
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;43770;115010;Taboão da Serra
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;43380;115010;Fortaleza
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;44955;115010;Fortaleza
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;43770;115010;São Paulo
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;46953;115010;Fortaleza
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;43770;115010;São José do Rio Preto
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;55341;115150;São Paulo
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;52170;115150;Porto Alegre
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;57634;115150;Rio de Janeiro
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;56620;115150;Porto Alegre
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;53294;115150;Salvador
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;59980;115150;Goiânia
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;54793;115150;Mogi das Cruzes
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;56338;115150;Palmas
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;51185;115150;Santa Maria
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;50126;115150;Americana
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;55419;115150;Duque de Caxias
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;55710;115150;Canoas
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;55855;115150;Joinville
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;56421;115150;São José
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;51364;115150;Curitiba
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;54274;115150;São Paulo
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;55545;115150;São Paulo
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;53540;115150;Porto Alegre
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;53145;115150;Taboão da Serra
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;53573;115150;Contagem
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;53679;115150;João Pessoa
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;56466;115150;Santo André
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO;N/A;N/A;62530;115160;Cascavel
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;56189;115260;Osasco
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;56189;115260;Campinas
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;52373;115260;São José do Rio Preto
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;56189;115260;Taboão da Serra
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;56464;115260;Contagem
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;56464;115260;Serra
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;51000;115260;Salvador
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;56189;115260;São Paulo
Fiat;Toro;1.3 TURBO 270 FLEX FREEDOM AT6;N/A;N/A;74352;115350;Cuiabá
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;41930;115500;Curitiba
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;42259;115500;Recife
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;41650;115500;Fortaleza
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;48821;115500;Santo André
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;48952;115500;Belo Horizonte
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;49502;115500;Santa Maria
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;49045;115500;Curitiba
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;48952;115500;Contagem
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;40406;115500;Niterói
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;40540;115500;João Pessoa
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;44610;115500;Curitiba
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;44240;115500;São Paulo
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;45426;115500;Santo André
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;48390;115500;Rio de Janeiro
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;42144;115500;Rio de Janeiro
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;41502;115500;Contagem
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;42411;115500;Curitiba
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;47623;115500;Niterói
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;47890;115500;Duque de Caxias
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;42890;115500;Serra
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;49675;115610;Fortaleza
Volkswagen;Polo;1.0 MPI MANUAL;N/A;N/A;42000;115610;Salvador
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;42000;115610;Salvador
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;49794;115610;São Luis
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;42000;115610;Maceió
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;49794;115610;Ananindeua
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;42000;115610;Salvador
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;43410;115610;Fortaleza
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;43135;115610;Cascavel
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO;N/A;N/A;63810;115650;Belo Horizonte
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;43164;115690;Niterói
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;24984;115730;Porto Alegre
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;29178;115730;Taboão da Serra
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;28590;115730;Natal
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;29178;115730;São Paulo
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;22637;115730;Salvador
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;29896;115730;Natal
Hyundai;Creta;1.0 TGDI FLEX COMFORT PLUS AUTOMÁTICO;N/A;N/A;56781;115900;Ribeirão Preto
Hyundai;Creta;1.0 TGDI FLEX COMFORT PLUS AUTOMÁTICO;N/A;N/A;56781;115900;Uberlândia
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;32618;115960;São Paulo
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;33985;115960;Recife
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;39515;115960;Porto Alegre
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;39610;115960;Joinville
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;32129;115960;Curitiba
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;38527;115960;Contagem
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;34727;115960;Curitiba
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;33509;115960;Curitiba
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;34515;115960;Recife
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;32020;115960;Recife
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;37078;115960;Recife
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;37455;115960;Recife
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;31000;115960;Santo André
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;33588;115960;Fortaleza
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;35259;115960;Salvador
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;38899;115960;João Pessoa
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;37435;115960;João Pessoa
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;36680;115960;João Pessoa
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;38249;115960;Serra
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;35558;115960;Curitiba
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;32481;115960;Recife
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;32952;115960;Sorocaba
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;35600;115960;João Pessoa
Chevrolet;Tracker;1.2 TURBO FLEX PREMIER AUTOMÁTICO;N/A;N/A;56824;116010;João Pessoa
Chevrolet;Tracker;1.2 TURBO FLEX PREMIER AUTOMÁTICO;N/A;N/A;56824;116010;Natal
Chevrolet;Tracker;1.2 TURBO FLEX PREMIER AUTOMÁTICO;N/A;N/A;58131;116010;Natal
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;50117;116030;Ribeirão Preto
Chevrolet;Tracker;1.2 TURBO FLEX PREMIER AUTOMÁTICO;N/A;N/A;65233;116080;Recife
Chevrolet;Tracker;1.2 TURBO FLEX PREMIER AUTOMÁTICO;N/A;N/A;65233;116080;Recife
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;65573;116160;Brasília
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;64900;116160;Salvador
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;63620;116160;Joinville
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;62012;116160;Mogi das Cruzes
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;61523;116160;Duque de Caxias
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;64900;116160;Salvador
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;65000;116160;Salvador
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;62012;116160;São José do Rio Preto
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;61354;116160;Contagem
Hyundai;Creta;1.0 TGDI FLEX COMFORT PLUS AUTOMÁTICO;N/A;N/A;48734;116250;Belo Horizonte
Hyundai;Creta;1.0 TGDI FLEX COMFORT PLUS AUTOMÁTICO;N/A;N/A;48734;116250;Contagem
Hyundai;Creta;1.0 TGDI FLEX COMFORT PLUS AUTOMÁTICO;N/A;N/A;48734;116250;Campo Grande
Chevrolet;Tracker;1.2 TURBO FLEX PREMIER AUTOMÁTICO;N/A;N/A;35000;116440;Salvador
Chevrolet;Tracker;1.2 TURBO FLEX PREMIER AUTOMÁTICO;N/A;N/A;35000;116440;Salvador
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;58195;116590;Campinas
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;58195;116590;São José do Rio Preto
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;54000;116590;São Luis
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;58195;116590;Sorocaba
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;54185;116590;Palmas
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;50039;116590;Rio de Janeiro
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;29798;116900;Maceió
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;23189;116900;Ribeirão Preto
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;26443;116900;Curitiba
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;28504;116900;João Pessoa
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;44998;116940;São Luis
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;45623;116940;Serra
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO;N/A;N/A;71580;117010;Porto Alegre
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;28442;117010;Rio de Janeiro
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;28442;117010;Niterói
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO;N/A;N/A;73299;117010;São José do Rio Preto
Hyundai;Creta;1.0 TGDI FLEX COMFORT PLUS AUTOMÁTICO;N/A;N/A;53084;117070;Rio de Janeiro
Hyundai;Creta;1.0 TGDI FLEX COMFORT PLUS AUTOMÁTICO;N/A;N/A;54701;117070;Ribeirão Preto
Hyundai;Creta;1.0 TGDI FLEX COMFORT PLUS AUTOMÁTICO;N/A;N/A;54388;117070;Brasília
Hyundai;Creta;1.0 TGDI FLEX COMFORT PLUS AUTOMÁTICO;N/A;N/A;51845;117070;Joinville
Hyundai;Creta;1.0 TGDI FLEX COMFORT PLUS AUTOMÁTICO;N/A;N/A;56863;117070;Goiânia
Hyundai;Creta;1.0 TGDI FLEX COMFORT PLUS AUTOMÁTICO;N/A;N/A;53309;117070;Taboão da Serra
Hyundai;Creta;1.0 TGDI FLEX COMFORT PLUS AUTOMÁTICO;N/A;N/A;54388;117070;Uberlândia
Hyundai;Creta;1.0 TGDI FLEX COMFORT PLUS AUTOMÁTICO;N/A;N/A;54701;117070;Uberlândia
Hyundai;Creta;1.0 TGDI FLEX COMFORT PLUS AUTOMÁTICO;N/A;N/A;53309;117070;São Paulo
Hyundai;Creta;1.0 TGDI FLEX COMFORT PLUS AUTOMÁTICO;N/A;N/A;56392;117070;Sorocaba
Hyundai;Creta;1.0 TGDI FLEX COMFORT PLUS AUTOMÁTICO;N/A;N/A;56261;117070;Osasco
Hyundai;Creta;1.0 TGDI FLEX COMFORT PLUS AUTOMÁTICO;N/A;N/A;56665;117070;Duque de Caxias
Volkswagen;Virtus;1.0 200 TSI HIGHLINE AUTOMÁTICO;N/A;N/A;55000;117310;Duque de Caxias
Volkswagen;Virtus;1.0 200 TSI HIGHLINE AUTOMÁTICO;N/A;N/A;55000;117310;Rio de Janeiro
Volkswagen;Virtus;1.0 200 TSI HIGHLINE AUTOMÁTICO;N/A;N/A;53331;117310;Curitiba
Volkswagen;Virtus;1.0 200 TSI HIGHLINE AUTOMÁTICO;N/A;N/A;55820;117310;Salvador
Volkswagen;Virtus;1.0 200 TSI HIGHLINE AUTOMÁTICO;N/A;N/A;55820;117310;Salvador
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;38166;117410;João Pessoa
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;38166;117410;Natal
Hyundai;Creta;1.0 TGDI FLEX COMFORT PLUS AUTOMÁTICO;N/A;N/A;44679;117420;João Pessoa
Hyundai;Creta;1.0 TGDI FLEX COMFORT PLUS AUTOMÁTICO;N/A;N/A;41390;117420;Rio de Janeiro
Hyundai;Creta;1.0 TGDI FLEX COMFORT PLUS AUTOMÁTICO;N/A;N/A;48151;117420;Rio de Janeiro
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;39381;117800;Salvador
Fiat;Toro;1.3 TURBO 270 FLEX FREEDOM AT6;N/A;N/A;69366;117880;João Pessoa
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;71773;118110;Cuiabá
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO;N/A;N/A;72224;118190;Contagem
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO;N/A;N/A;74738;118190;São José do Rio Preto
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO;N/A;N/A;71137;118190;São Paulo
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO;N/A;N/A;70270;118190;Mogi das Cruzes
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO;N/A;N/A;72033;118190;Osasco
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO;N/A;N/A;51963;118330;Curitiba
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO;N/A;N/A;51460;118330;Recife
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO;N/A;N/A;65140;118380;Ribeirão Preto
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO;N/A;N/A;62999;118380;Campinas
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO;N/A;N/A;63915;118380;Curitiba
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO;N/A;N/A;64991;118380;Brasília
Fiat;Toro;1.3 TURBO 270 FLEX FREEDOM AT6;N/A;N/A;67385;118380;Uberlândia
Chevrolet;Tracker;1.0 TURBO FLEX PREMIER AUTOMÁTICO;N/A;N/A;25104;118470;Santo André
Chevrolet;Tracker;1.0 TURBO FLEX PREMIER AUTOMÁTICO;N/A;N/A;25104;118470;Santos
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;51223;118490;Niterói
Volkswagen;Virtus;1.0 200 TSI HIGHLINE AUTOMÁTICO;N/A;N/A;55405;118500;Rio de Janeiro
Volkswagen;Virtus;1.0 200 TSI HIGHLINE AUTOMÁTICO;N/A;N/A;55405;118500;Duque de Caxias
